__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778157024.347569,,,,1778157024.347445011,-1.570811214,-0.007221293,0.000150285,-0.001988135
1778157024.348587,0.004328254,0.000050707,0.000000000,,,,,
1778157024.348611,,,,1778157024.348436117,-1.570818432,-0.007216964,0.000148297,-0.001988084
1778157024.349567,0.004379070,0.000065373,0.000000000,,,,,
1778157024.349590,,,,1778157024.349437952,-1.570825624,-0.007212598,0.000146315,-0.001988019
1778157024.350554,0.004429671,0.000079985,0.000000000,,,,,
1778157024.350579,,,,1778157024.350422144,-1.570832709,-0.007208244,0.000144361,-0.001987940
1778157024.351629,0.004479488,0.000094379,0.000000000,,,,,
1778157024.351657,,,,1778157024.351497173,-1.570840381,-0.007203473,0.000142244,-0.001987840
1778157024.352839,0.004533398,0.000109969,0.000000000,,,,,
1778157024.352912,,,,1778157024.352683783,-1.570848764,-0.007198193,0.000139929,-0.001987712
1778157024.353732,0.004592267,0.000127010,0.000000000,,,,,
1778157024.353754,,,,1778157024.353607416,-1.570855519,-0.007193881,0.000138062,-0.001987592
1778157024.354476,0.004639670,0.000140731,0.000000000,,,,,
1778157024.354530,,,,1778157024.354409695,-1.570861613,-0.007189949,0.000136378,-0.001987473
1778157024.355439,0.004682409,0.000153104,0.000000000,,,,,
1778157024.355453,,,,1778157024.355358362,-1.570868697,-0.007185332,0.000134419,-0.001987322
1778157024.356486,0.004732070,0.000167496,0.000000000,,,,,
1778157024.356504,,,,1778157024.356379747,-1.570875891,-0.007180591,0.000132428,-0.001987154
1778157024.357473,0.004782467,0.000182111,0.000000000,,,,,
1778157024.357491,,,,1778157024.357372761,-1.570883068,-0.007175808,0.000130440,-0.001986972
1778157024.358518,0.004832712,0.000196691,0.000000000,,,,,
1778157024.358532,,,,1778157024.358397007,-1.570890484,-0.007170810,0.000128386,-0.001986769
1778157024.359481,0.004884602,0.000211760,0.000000000,,,,,
1778157024.359495,,,,1778157024.359397173,-1.570897725,-0.007165875,0.000126378,-0.001986555
1778157024.360507,0.004935227,0.000226469,0.000000000,,,,,
1778157024.360521,,,,1778157024.360404015,-1.570904947,-0.007160897,0.000124375,-0.001986327
1778157024.361514,0.004985694,0.000241141,0.000000000,,,,,
1778157024.361527,,,,1778157024.361410618,-1.570912141,-0.007155885,0.000122378,-0.001986084
1778157024.362432,0.005035934,0.000255756,0.000000000,,,,,
1778157024.362447,,,,1778157024.362362623,-1.570918831,-0.007151174,0.000120521,-0.001985845
1778157024.363506,0.005082622,0.000269343,0.000000000,,,,,
1778157024.363525,,,,1778157024.363399029,-1.570926075,-0.007146021,0.000118508,-0.001985572
1778157024.364471,0.005133150,0.000284060,0.000000000,,,,,
1778157024.364487,,,,1778157024.364363909,-1.570933210,-0.007140893,0.000116524,-0.001985288
1778157024.365478,0.005182885,0.000298554,0.000000000,,,,,
1778157024.365494,,,,1778157024.365352631,-1.570940269,-0.007135765,0.000114560,-0.001984993
1778157024.366526,0.005232063,0.000312894,0.000000000,,,,,
1778157024.366545,,,,1778157024.366411209,-1.570947573,-0.007130406,0.000112528,-0.001984672
1778157024.367559,0.005282907,0.000327731,0.000000000,,,,,
1778157024.367572,,,,1778157024.367406130,-1.570954628,-0.007125175,0.000110563,-0.001984348
1778157024.368505,0.005331991,0.000342062,0.000000000,,,,,
1778157024.368552,,,,1778157024.368399620,-1.570961873,-0.007119749,0.000108544,-0.001984000
1778157024.369491,0.005382366,0.000356780,0.000000000,,,,,
1778157024.369505,,,,1778157024.369361401,-1.570968876,-0.007114451,0.000106591,-0.001983648
1778157024.370436,0.005431028,0.000371005,0.000000000,,,,,
1778157024.370451,,,,1778157024.370349169,-1.570975862,-0.007109114,0.000104642,-0.001983284
1778157024.371503,0.005479540,0.000385195,0.000000000,,,,,
1778157024.371516,,,,1778157024.371334553,-1.570982791,-0.007103769,0.000102708,-0.001982908
1778157024.372434,0.005527626,0.000399268,0.000000000,,,,,
1778157024.372443,,,,1778157024.372302294,-1.570989771,-0.007098334,0.000100759,-0.001982515
1778157024.373556,0.005576033,0.000413445,0.000000000,,,,,
1778157024.373565,,,,1778157024.373359442,-1.570997034,-0.007092624,0.000098729,-0.001982092
1778157024.374539,0.005626374,0.000428199,0.000000000,,,,,
1778157024.374547,,,,1778157024.374426126,-1.571004699,-0.007086538,0.000096586,-0.001981629
1778157024.375540,0.005679468,0.000443773,0.000000000,,,,,
1778157024.375548,,,,1778157024.375434399,-1.571011852,-0.007080801,0.000094584,-0.001981181
1778157024.376436,0.005728975,0.000458301,0.000000000,,,,,
1778157024.376445,,,,1778157024.376323223,-1.571018120,-0.007075726,0.000092830,-0.001980775
1778157024.377633,0.005772335,0.000471027,0.000000000,,,,,
1778157024.377648,,,,1778157024.377404928,-1.571025564,-0.007069648,0.000090744,-0.001980279
1778157024.378538,0.005823800,0.000486150,0.000000000,,,,,
1778157024.378550,,,,1778157024.378364563,-1.571032652,-0.007063804,0.000088758,-0.001979791
1778157024.379716,0.005872770,0.000500547,0.000000000,,,,,
1778157024.379745,,,,1778157024.379568338,-1.571040009,-0.007057682,0.000086695,-0.001979269
1778157024.380486,0.005923566,0.000515493,0.000000000,,,,,
1778157024.380498,,,,1778157024.380406380,-1.571046805,-0.007051974,0.000084788,-0.001978772
1778157024.381630,0.005970458,0.000529294,0.000000000,,,,,
1778157024.381640,,,,1778157024.381417751,-1.571054029,-0.007045853,0.000082760,-0.001978230
1778157024.382476,0.006020265,0.000543966,0.000000000,,,,,
1778157024.382489,,,,1778157024.382366419,-1.571060711,-0.007040138,0.000080882,-0.001977713
1778157024.383528,0.006066315,0.000557536,0.000000000,,,,,
1778157024.383542,,,,1778157024.383408785,-1.571067980,-0.007033870,0.000078839,-0.001977137
1778157024.384582,0.006116368,0.000572300,0.000000000,,,,,
1778157024.384596,,,,1778157024.384396791,-1.571074831,-0.007027907,0.000076912,-0.001976579
1778157024.385545,0.006163521,0.000586214,0.000000000,,,,,
1778157024.385560,,,,1778157024.385400057,-1.571081834,-0.007021760,0.000074942,-0.001975995
1778157024.386438,0.006211684,0.000600436,0.000000000,,,,,
1778157024.386450,,,,1778157024.386341333,-1.571088809,-0.007015584,0.000072978,-0.001975398
1778157024.387434,0.006259624,0.000614602,0.000000000,,,,,
1778157024.387446,,,,1778157024.387346983,-1.571095835,-0.007009310,0.000070998,-0.001974782
1778157024.388492,0.006307882,0.000628870,0.000000000,,,,,
1778157024.388503,,,,1778157024.388345957,-1.571102845,-0.007002996,0.000069022,-0.001974152
1778157024.389475,0.006355999,0.000643106,0.000000000,,,,,
1778157024.389488,,,,1778157024.389355183,-1.571109953,-0.006996538,0.000067017,-0.001973499
1778157024.390509,0.006404761,0.000657544,0.000000000,,,,,
1778157024.390519,,,,1778157024.390422583,-1.571117385,-0.006989728,0.000064919,-0.001972800
1778157024.391572,0.006455707,0.000672640,0.000000000,,,,,
1778157024.391582,,,,1778157024.391426802,-1.571124269,-0.006983364,0.000062975,-0.001972136
1778157024.392452,0.006502869,0.000686621,0.000000000,,,,,
1778157024.392461,,,,1778157024.392362118,-1.571130915,-0.006977170,0.000061098,-0.001971482
1778157024.393421,0.006548362,0.000700113,0.000000000,,,,,
1778157024.393433,,,,1778157024.393344402,-1.571137762,-0.006970738,0.000059162,-0.001970795
1778157024.394443,0.006595208,0.000714017,0.000000000,,,,,
1778157024.394455,,,,1778157024.394365549,-1.571144756,-0.006964115,0.000057183,-0.001970078
1778157024.395583,0.006643027,0.000728221,0.000000000,,,,,
1778157024.395597,,,,1778157024.395466328,-1.571152367,-0.006956847,0.000055029,-0.001969281
1778157024.396563,0.006695028,0.000743682,0.000000000,,,,,
1778157024.396579,,,,1778157024.396443367,-1.571158708,-0.006950739,0.000053233,-0.001968603
1778157024.397452,0.006738329,0.000756556,0.000000000,,,,,
1778157024.397463,,,,1778157024.397344589,-1.571165574,-0.006944077,0.000051287,-0.001967855
1778157024.398411,0.006785176,0.000770497,0.000000000,,,,,
1778157024.398420,,,,1778157024.398331165,-1.571172469,-0.006937332,0.000049332,-0.001967089
1778157024.399427,0.006832196,0.000784499,0.000000000,,,,,
1778157024.399437,,,,1778157024.399348021,-1.571179443,-0.006930458,0.000047353,-0.001966299
1778157024.400453,0.006879717,0.000798660,0.000000000,,,,,
1778157024.400462,,,,1778157024.400350094,-1.571186298,-0.006923646,0.000045407,-0.001965509
1778157024.401466,0.006926402,0.000812580,0.000000000,,,,,
1778157024.401477,,,,1778157024.401360512,-1.571193401,-0.006916533,0.000043390,-0.001964674
1778157024.402442,0.006974738,0.000827004,0.000000000,,,,,
1778157024.402453,,,,1778157024.402358770,-1.571200308,-0.006909560,0.000041426,-0.001963847
1778157024.403509,0.007021715,0.000841030,0.000000000,,,,,
1778157024.403519,,,,1778157024.403421402,-1.571207575,-0.006902168,0.000039360,-0.001962962
1778157024.404427,0.007071097,0.000855788,0.000000000,,,,,
1778157024.404438,,,,1778157024.404346943,-1.571213972,-0.006895608,0.000037539,-0.001962168
1778157024.405434,0.007114547,0.000868775,0.000000000,,,,,
1778157024.405445,,,,1778157024.405346632,-1.571220863,-0.006888491,0.000035578,-0.001961299
1778157024.406441,0.007161312,0.000882766,0.000000000,,,,,
1778157024.406451,,,,1778157024.406358242,-1.571227766,-0.006881307,0.000033611,-0.001960413
1778157024.407442,0.007208132,0.000896783,0.000000000,,,,,
1778157024.407453,,,,1778157024.407354832,-1.571234651,-0.006874088,0.000031648,-0.001959515
1778157024.408421,0.007254796,0.000910762,0.000000000,,,,,
1778157024.408429,,,,1778157024.408359528,-1.571241522,-0.006866828,0.000029688,-0.001958604
1778157024.409488,0.007301339,0.000924714,0.000000000,,,,,
1778157024.409498,,,,1778157024.409398317,-1.571248718,-0.006859168,0.000027635,-0.001957634
1778157024.410465,0.007350046,0.000939328,0.000000000,,,,,
1778157024.410475,,,,1778157024.410348892,-1.571255232,-0.006852181,0.000025774,-0.001956741
1778157024.411439,0.007394107,0.000952552,0.000000000,,,,,
1778157024.411451,,,,1778157024.411350012,-1.571262058,-0.006844807,0.000023824,-0.001955791
1778157024.412446,0.007440243,0.000966410,0.000000000,,,,,
1778157024.412465,,,,1778157024.412353039,-1.571268942,-0.006837316,0.000021856,-0.001954818
1778157024.413508,0.007486743,0.000980388,0.000000000,,,,,
1778157024.413524,,,,1778157024.413381577,-1.571275790,-0.006829810,0.000019897,-0.001953835
1778157024.414459,0.007532964,0.000994291,0.000000000,,,,,
1778157024.414475,,,,1778157024.414388895,-1.571282821,-0.006822046,0.000017884,-0.001952810
1778157024.415485,0.007580394,0.001008568,0.000000000,,,,,
1778157024.415502,,,,1778157024.415355206,-1.571289369,-0.006814763,0.000016009,-0.001951841
1778157024.416544,0.007624529,0.001021860,0.000000000,,,,,
1778157024.416560,,,,1778157024.416408777,-1.571296261,-0.006807042,0.000014034,-0.001950806
1778157024.417458,0.007670958,0.001035854,0.000000000,,,,,
1778157024.417469,,,,1778157024.417360306,-1.571303006,-0.006799433,0.000012099,-0.001949779
1778157024.418471,0.007716362,0.001049548,0.000000000,,,,,
1778157024.418483,,,,1778157024.418400288,-1.571310018,-0.006791466,0.000010088,-0.001948695
1778157024.419394,0.007763525,0.001063784,0.000000000,,,,,
1778157024.419402,,,,1778157024.419347763,-1.571316546,-0.006783995,0.000008213,-0.001947671
1778157024.420548,0.007807410,0.001077036,0.000000000,,,,,
1778157024.420559,,,,1778157024.420439243,-1.571323648,-0.006775813,0.000006173,-0.001946543
1778157024.421505,0.007855112,0.001091456,0.000000000,,,,,
1778157024.421515,,,,1778157024.421405792,-1.571330471,-0.006767893,0.000004212,-0.001945442
1778157024.422535,0.007900912,0.001105309,0.000000000,,,,,
1778157024.422550,,,,1778157024.422380924,-1.571336893,-0.006760388,0.000002365,-0.001944392
1778157024.423466,0.007943989,0.001118343,0.000000000,,,,,
1778157024.423484,,,,1778157024.423374176,-1.571343636,-0.006752455,0.000000424,-0.001943276
1778157024.424484,0.007989189,0.001132032,0.000000000,,,,,
1778157024.424510,,,,1778157024.424381495,-1.571350572,-0.006744238,-0.000001573,-0.001942111
1778157024.425462,0.008035652,0.001146116,0.000000000,,,,,
1778157024.425476,,,,1778157024.425350666,-1.571357063,-0.006736495,-0.000003443,-0.001941007
1778157024.426512,0.008079100,0.001159290,0.000000000,,,,,
1778157024.426527,,,,1778157024.426389933,-1.571364075,-0.006728076,-0.000005465,-0.001939799
1778157024.427471,0.008126001,0.001173527,0.000000000,,,,,
1778157024.427487,,,,1778157024.427349567,-1.571370531,-0.006720269,-0.000007328,-0.001938671
1778157024.428509,0.008169154,0.001186631,0.000000000,,,,,
1778157024.428525,,,,1778157024.428372860,-1.571377275,-0.006712061,-0.000009274,-0.001937479
1778157024.429507,0.008214199,0.001200321,0.000000000,,,,,
1778157024.429528,,,,1778157024.429384708,-1.571384033,-0.006703780,-0.000011226,-0.001936269
1778157024.430466,0.008259307,0.001214040,0.000000000,,,,,
1778157024.430481,,,,1778157024.430385113,-1.571390713,-0.006695540,-0.000013157,-0.001935058
1778157024.431552,0.008303863,0.001227600,0.000000000,,,,,
1778157024.431561,,,,1778157024.431453228,-1.571397948,-0.006686556,-0.000015249,-0.001933730
1778157024.432487,0.008352078,0.001242290,0.000000000,,,,,
1778157024.432500,,,,1778157024.432390690,-1.571404261,-0.006678661,-0.000017076,-0.001932555
1778157024.433491,0.008394126,0.001255103,0.000000000,,,,,
1778157024.433508,,,,1778157024.433402538,-1.571410858,-0.006670358,-0.000018986,-0.001931314
1778157024.434477,0.008438033,0.001268494,0.000000000,,,,,
1778157024.434486,,,,1778157024.434364319,-1.571417362,-0.006662121,-0.000020870,-0.001930076
1778157024.435509,0.008481286,0.001281694,0.000000000,,,,,
1778157024.435520,,,,1778157024.435421705,-1.571424413,-0.006653132,-0.000022914,-0.001928717
1778157024.436458,0.008528147,0.001296011,0.000000000,,,,,
1778157024.436471,,,,1778157024.436356306,-1.571430640,-0.006645141,-0.000024720,-0.001927503
1778157024.437434,0.008569496,0.001308646,0.000000000,,,,,
1778157024.437444,,,,1778157024.437321186,-1.571437050,-0.006636865,-0.000026581,-0.001926239
1778157024.438411,0.008612033,0.001321654,0.000000000,,,,,
1778157024.438427,,,,1778157024.438349247,-1.571443907,-0.006627955,-0.000028572,-0.001924872
1778157024.439471,0.008657505,0.001335575,0.000000000,,,,,
1778157024.439482,,,,1778157024.439380169,-1.571450587,-0.006619218,-0.000030513,-0.001923524
1778157024.440435,0.008701770,0.001349134,0.000000000,,,,,
1778157024.440446,,,,1778157024.440352917,-1.571457146,-0.006610585,-0.000032420,-0.001922185
1778157024.441447,0.008745197,0.001362445,0.000000000,,,,,
1778157024.441458,,,,1778157024.441359997,-1.571463739,-0.006601851,-0.000034339,-0.001920825
1778157024.442511,0.008788820,0.001375827,0.000000000,,,,,
1778157024.442528,,,,1778157024.442414999,-1.571470541,-0.006592783,-0.000036319,-0.001919405
1778157024.443484,0.008833792,0.001389634,0.000000000,,,,,
1778157024.443501,,,,1778157024.443384171,-1.571476971,-0.006584156,-0.000038192,-0.001918048
1778157024.444470,0.008876275,0.001402684,0.000000000,,,,,
1778157024.444487,,,,1778157024.444379091,-1.571483556,-0.006575266,-0.000040112,-0.001916643
1778157024.445507,0.008919752,0.001416050,0.000000000,,,,,
1778157024.445522,,,,1778157024.445416689,-1.571490446,-0.006565906,-0.000042121,-0.001915157
1778157024.446429,0.008965202,0.001430037,0.000000000,,,,,
1778157024.446445,,,,1778157024.446364880,-1.571496627,-0.006557457,-0.000043925,-0.001913809
1778157024.447427,0.009005942,0.001442577,0.000000000,,,,,
1778157024.447443,,,,1778157024.447356939,-1.571503176,-0.006548449,-0.000045838,-0.001912366
1778157024.448518,0.009049086,0.001455870,0.000000000,,,,,
1778157024.448538,,,,1778157024.448420286,-1.571509850,-0.006539213,-0.000047788,-0.001910881
1778157024.449449,0.009093015,0.001469416,0.000000000,,,,,
1778157024.449466,,,,1778157024.449386835,-1.571516297,-0.006530237,-0.000049673,-0.001909430
1778157024.450427,0.009135411,0.001482497,0.000000000,,,,,
1778157024.450443,,,,1778157024.450354815,-1.571522771,-0.006521168,-0.000051567,-0.001907958
1778157024.451459,0.009177959,0.001495636,0.000000000,,,,,
1778157024.451476,,,,1778157024.451376200,-1.571529317,-0.006511941,-0.000053484,-0.001906455
1778157024.452466,0.009220950,0.001508922,0.000000000,,,,,
1778157024.452482,,,,1778157024.452381611,-1.571535951,-0.006502534,-0.000055427,-0.001904915
1778157024.453465,0.009264481,0.001522386,0.000000000,,,,,
1778157024.453480,,,,1778157024.453389883,-1.571542541,-0.006493131,-0.000057359,-0.001903370
1778157024.454478,0.009307691,0.001535760,0.000000000,,,,,
1778157024.454493,,,,1778157024.454348326,-1.571548743,-0.006484228,-0.000059178,-0.001901901
1778157024.455477,0.009348329,0.001548345,0.000000000,,,,,
1778157024.455491,,,,1778157024.455350161,-1.571555223,-0.006474873,-0.000061080,-0.001900352
1778157024.456439,0.009390749,0.001561493,0.000000000,,,,,
1778157024.456454,,,,1778157024.456350327,-1.571561683,-0.006465490,-0.000062977,-0.001898791
1778157024.457451,0.009433015,0.001574604,0.000000000,,,,,
1778157024.457466,,,,1778157024.457310438,-1.571567876,-0.006456441,-0.000064797,-0.001897281
1778157024.458454,0.009473500,0.001587169,0.000000000,,,,,
1778157024.458468,,,,1778157024.458349943,-1.571574588,-0.006446578,-0.000066771,-0.001895629
1778157024.459426,0.009517339,0.001600792,0.000000000,,,,,
1778157024.459440,,,,1778157024.459350348,-1.571581049,-0.006437026,-0.000068672,-0.001894022
1778157024.460424,0.009559508,0.001613903,0.000000000,,,,,
1778157024.460438,,,,1778157024.460347652,-1.571587442,-0.006427518,-0.000070554,-0.001892417
1778157024.461472,0.009601198,0.001626874,0.000000000,,,,,
1778157024.461491,,,,1778157024.461364269,-1.571593889,-0.006417872,-0.000072453,-0.001890782
1778157024.462447,0.009643214,0.001639958,0.000000000,,,,,
1778157024.462465,,,,1778157024.462359667,-1.571600301,-0.006408223,-0.000074344,-0.001889141
1778157024.463530,0.009684965,0.001652969,0.000000000,,,,,
1778157024.463547,,,,1778157024.463376760,-1.571606719,-0.006398509,-0.000076237,-0.001887483
1778157024.464486,0.009726723,0.001665993,0.000000000,,,,,
1778157024.464501,,,,1778157024.464354277,-1.571613073,-0.006388835,-0.000078112,-0.001885827
1778157024.465440,0.009768030,0.001678885,0.000000000,,,,,
1778157024.465455,,,,1778157024.465354443,-1.571619450,-0.006379070,-0.000079996,-0.001884148
1778157024.466552,0.009809454,0.001691825,0.000000000,,,,,
1778157024.466568,,,,1778157024.466423750,-1.571626243,-0.006368608,-0.000082004,-0.001882344
1778157024.467555,0.009853541,0.001705611,0.000000000,,,,,
